distance,acceleration_a,acceleration_b,tick_index,velocity_x,velocity_y,velocity_z
796.482,0.459004,0.00154638,13609,-18.8857,-4.09731,-14.428
780.866,0.477547,0.00160885,13610,-19.3512,-4.11477,-14.3229
765.213,0.497284,0.00167535,13611,-19.8333,-4.13065,-14.2019
749.53,0.518311,0.00174619,13612,-20.3325,-4.14469,-14.0634
733.827,0.540731,0.00182172,13613,-20.8495,-4.15659,-13.9054
718.115,0.564652,0.00190231,13614,-21.3848,-4.16602,-13.7259
702.404,0.590194,0.00198836,13615,-21.9388,-4.1726,-13.5226
686.709,0.617481,0.00208029,13616,-22.5119,-4.17589,-13.2928
671.044,0.646646,0.00217855,13617,-23.1044,-4.17539,-13.0337
655.427,0.677828,0.0022836,13618,-23.7164,-4.17053,-12.7422
639.878,0.711172,0.00239593,13619,-24.3476,-4.16067,-12.4148
624.419,0.746822,0.00251604,13620,-24.9977,-4.14509,-12.0477
609.075,0.784924,0.0026444,13621,-25.666,-4.12295,-11.6365
593.875,0.825616,0.0027815,13622,-26.3512,-4.09334,-11.1768
578.853,0.869026,0.00292774,13623,-27.0514,-4.05521,-10.6636
564.044,0.915257,0.0030835,13624,-27.7644,-4.00742,-10.0917
549.49,0.964382,0.003249,13625,-28.4867,-3.9487,-9.45539
535.238,1.01642,0.00342433,13626,-29.214,-3.87766,-8.74898
521.339,1.07134,0.00360935,13627,-29.941,-3.79282,-7.96661
507.851,1.129,0.00380361,13628,-30.6608,-3.6926,-7.10257
494.839,1.18916,0.00400628,13629,-31.365,-3.5754,-6.15156
482.371,1.25143,0.00421606,13630,-32.0437,-3.43959,-5.109
470.523,1.31525,0.00443106,13631,-32.6853,-3.28366,-3.97149
459.377,1.37984,0.00464869,13632,-33.2764,-3.10624,-2.73734
449.019,1.44424,0.00486565,13633,-33.8021,-2.90628,-1.40711
439.536,1.50723,0.00507784,13634,-34.2464,-2.68313,0.015748
431.021,1.56737,0.00528046,13635,-34.5928,-2.43675,1.52437
423.562,1.62306,0.00546808,13636,-34.825,-2.16781,3.10806
417.245,1.67258,0.00563492,13637,-34.9281,-1.8778,4.75208
412.146,1.71422,0.00577519,13638,-34.8894,-1.56911,6.43784
408.334,1.74638,0.00588354,13639,-34.7002,-1.24501,8.14341
405.86,1.76774,0.00595549,13640,-34.356,-0.90956,9.84456
404.759,1.77736,0.00598791,13641,-33.8579,-0.567419,11.516
405.049,1.77482,0.00597935,13642,-33.2122,-0.223573,13.1331
406.724,1.76023,0.0059302,13643,-32.4304,0.116957,14.673
409.761,1.73424,0.00584263,13644,-31.5284,0.449421,16.1164
414.116,1.69795,0.00572039,13645,-30.525,0.769605,17.4482
419.73,1.65283,0.00556837,13646,-29.4409,1.07402,18.6581
426.533,1.60053,0.00539217,13647,-28.2973,1.36001,19.7407
434.443,1.54278,0.00519762,13648,-27.1143,1.62577,20.6947
443.371,1.48127,0.00499039,13649,-25.9106,1.8703,21.5226
453.229,1.41753,0.00477566,13650,-24.7026,2.09331,22.23
463.926,1.35292,0.00455797,13651,-23.5041,2.29508,22.8244
475.374,1.28854,0.00434108,13652,-22.3264,2.47635,23.3147
487.49,1.22529,0.00412799,13653,-21.1781,2.63816,23.7104
500.193,1.16384,0.00392097,13654,-20.0657,2.78176,24.0212
513.412,1.10468,0.00372167,13655,-18.9939,2.90852,24.2567
527.078,1.04814,0.00353118,13656,-17.9655,3.01985,24.4258
541.131,0.994408,0.00335016,13657,-16.9821,3.11713,24.537
555.514,0.943579,0.00317891,13658,-16.0443,3.20172,24.5978
570.18,0.895665,0.00301749,13659,-15.1518,3.27488,24.6153
585.082,0.850619,0.00286573,13660,-14.3038,3.33779,24.5954
600.183,0.808354,0.00272334,13661,-13.4989,3.39155,24.5437
615.446,0.768757,0.00258994,13662,-12.7355,3.43714,24.465
630.841,0.731693,0.00246507,13663,-12.0119,3.47546,24.3633
646.341,0.697021,0.00234826,13664,-11.3262,3.50731,24.2423
661.921,0.664595,0.00223902,13665,-10.6764,3.53341,24.1053
677.56,0.634269,0.00213685,13666,-10.0606,3.55443,23.9548
693.239,0.605902,0.00204128,13667,-9.47691,3.57091,23.7932
708.943,0.579357,0.00195185,13668,-8.92338,3.58339,23.6226
724.656,0.554505,0.00186812,13669,-8.39828,3.59232,23.4447
740.365,0.531223,0.00178969,13670,-7.89988,3.59809,23.2609
756.061,0.509396,0.00171615,13671,-7.42657,3.60107,23.0726
771.732,0.488918,0.00164716,13672,-6.97683,3.60157,22.8809
787.371,0.469689,0.00158238,13673,-6.54921,3.59988,22.6866
802.969,0.451617,0.0015215,13674,-6.14236,3.59625,22.4906
818.521,0.434619,0.00146423,13675,-5.75502,3.5909,22.2935
834.021,0.418615,0.00141031,13676,-5.386,3.58403,22.096
849.464,0.403533,0.0013595,13677,-5.0342,3.57581,21.8985
864.845,0.389307,0.00131157,13678,-4.69859,3.5664,21.7014
880.161,0.375876,0.00126632,13679,-4.3782,3.55594,21.5052
895.408,0.363184,0.00122357,13680,-4.07214,3.54455,21.31
910.584,0.351179,0.00118312,13681,-3.77957,3.53235,21.1161
925.686,0.339814,0.00114483,13682,-3.49971,3.51943,20.9238
940.713,0.329044,0.00110855,13683,-3.23184,3.50587,20.7332
955.662,0.31883,0.00107414,13684,-2.97528,3.49177,20.5444
970.533,0.309135,0.00104147,13685,-2.7294,3.47718,20.3576
985.324,0.299924,0.00101044,13686,-2.49361,3.46218,20.1729
1000.03,0.291166,0.000980935,13687,-2.26735,3.44681,19.9902
1014.66,0.282831,0.000952855,13688,-2.05013,3.43113,19.8098
1029.21,0.274893,0.000926113,13689,-1.84144,3.41518,19.6316
1043.67,0.267327,0.000900623,13690,-1.64085,3.39901,19.4556
1058.05,0.26011,0.000876309,13691,-1.44793,3.38264,19.2819
1072.35,0.253221,0.0008531,13692,-1.2623,3.36612,19.1105
1086.56,0.24664,0.000830927,13693,-1.08358,3.34947,18.9413
1100.69,0.240348,0.000809731,13694,-0.911429,3.33271,18.7744
1114.73,0.234329,0.000789454,13695,-0.745521,3.31587,18.6098
1128.7,0.228568,0.000770043,13696,-0.585553,3.29898,18.4474
1142.58,0.223048,0.000751448,13697,-0.431239,3.28204,18.2873
1156.37,0.217757,0.000733623,13698,-0.282311,3.26508,18.1293
1170.09,0.212682,0.000716526,13699,-0.138516,3.24811,17.9735
1183.72,0.207812,0.000700117,13700,0.000384387,3.23114,17.8199
1197.27,0.203134,0.000684359,13701,0.134613,3.2142,17.6684
1210.74,0.19864,0.000669216,13702,0.264381,3.19728,17.5189
1224.13,0.194318,0.000654657,13703,0.389887,3.1804,17.3715
1237.44,0.190161,0.000640651,13704,0.51132,3.16357,17.2262
1250.67,0.186159,0.00062717,13705,0.628856,3.14679,17.0828
1263.82,0.182306,0.000614187,13706,0.742663,3.13007,16.9414
1276.89,0.178592,0.000601677,13707,0.8529,3.11341,16.8018
1289.88,0.175013,0.000589616,13708,0.959717,3.09684,16.6642
1302.8,0.17156,0.000577984,13709,1.06325,3.08033,16.5284
1315.64,0.168228,0.000566759,13710,1.16365,3.06391,16.3944
1328.4,0.165011,0.000555921,13711,1.26102,3.04758,16.2622
1341.08,0.161904,0.000545453,13712,1.3555,3.03133,16.1317
1353.69,0.158901,0.000535338,13713,1.4472,3.01518,16.003
1366.23,0.155999,0.000525559,13714,1.53623,2.99911,15.8759
1378.69,0.153191,0.0005161,13715,1.62269,2.98315,15.7504
1391.08,0.150475,0.000506949,13716,1.70667,2.96728,15.6266
1403.4,0.147845,0.00049809,13717,1.78828,2.95151,15.5043
1415.64,0.145299,0.000489511,13718,1.8676,2.93584,15.3836
1427.81,0.142832,0.000481201,13719,1.94472,2.92028,15.2644
1439.91,0.140441,0.000473147,13720,2.01972,2.90481,15.1467
1451.95,0.138124,0.000465338,13721,2.09266,2.88945,15.0304
1463.91,0.135876,0.000457765,13722,2.16364,2.87419,14.9155
1475.8,0.133695,0.000450418,13723,2.23271,2.85903,14.8021
1487.62,0.131578,0.000443287,13724,2.29995,2.84398,14.69
1499.37,0.129523,0.000436364,13725,2.36541,2.82903,14.5792
1511.06,0.127528,0.00042964,13726,2.42916,2.81419,14.4698
1522.68,0.125589,0.000423107,13727,2.49126,2.79945,14.3616
1534.24,0.123704,0.000416759,13728,2.55176,2.78481,14.2547
1545.72,0.121872,0.000410587,13729,2.61071,2.77027,14.149
1557.15,0.120091,0.000404585,13730,2.66817,2.75584,14.0446
1568.5,0.118358,0.000398747,13731,2.72419,2.74151,13.9413
1579.8,0.116672,0.000393066,13732,2.77881,2.72727,13.8392
1591.03,0.115031,0.000387537,13733,2.83207,2.71314,13.7382
1602.19,0.113433,0.000382154,13734,2.88403,2.69911,13.6384
1613.3,0.111877,0.000376912,13735,2.93471,2.68518,13.5396
1624.34,0.110361,0.000371805,13736,2.98417,2.67135,13.4419
1635.32,0.108884,0.000366829,13737,3.03243,2.65761,13.3453
1646.24,0.107444,0.000361979,13738,3.07954,2.64397,13.2497
1657.1,0.106041,0.00035725,13739,3.12552,2.63043,13.1551
1667.9,0.104672,0.000352639,13740,3.17042,2.61698,13.0615
1678.64,0.103337,0.000348142,13741,3.21426,2.60363,12.9689
1689.31,0.102035,0.000343754,13742,3.25708,2.59036,12.8772
1699.94,0.100764,0.000339472,13743,3.29891,2.57719,12.7865
1710.5,0.0995231,0.000335293,13744,3.33977,2.56412,12.6967
1721,0.0983119,0.000331212,13745,3.37969,2.55113,12.6078
1731.45,0.0971291,0.000327227,13746,3.4187,2.53823,12.5198
1741.84,0.0959738,0.000323335,13747,3.45683,2.52542,12.4327
1752.17,0.0948451,0.000319532,13748,3.49409,2.5127,12.3464
1762.45,0.0937421,0.000315817,13749,3.53052,2.50006,12.2609
1772.67,0.0926641,0.000312185,13750,3.56613,2.48751,12.1763
1782.84,0.0916103,0.000308634,13751,3.60095,2.47504,12.0925
1792.95,0.0905798,0.000305163,13752,3.635,2.46266,12.0095
1803.01,0.0895721,0.000301768,13753,3.6683,2.45036,11.9272
1813.01,0.0885863,0.000298447,13754,3.70087,2.43814,11.8458
1822.96,0.0876219,0.000295198,13755,3.73273,2.42601,11.765
1832.86,0.0866782,0.000292018,13756,3.76389,2.41395,11.6851
1842.7,0.0857546,0.000288907,13757,3.79438,2.40197,11.6058
1852.5,0.0848504,0.000285861,13758,3.82421,2.39007,11.5273
1862.24,0.0839652,0.000282878,13759,3.85341,2.37825,11.4494
1871.92,0.0830983,0.000279958,13760,3.88197,2.3665,11.3723
1881.56,0.0822493,0.000277098,13761,3.90993,2.35483,11.2958
1891.15,0.0814176,0.000274296,13762,3.9373,2.34323,11.22
1900.68,0.0806028,0.00027155,13763,3.96408,2.33171,11.1449
1910.17,0.0798043,0.00026886,13764,3.9903,2.32025,11.0704
1919.6,0.0790218,0.000266224,13765,4.01597,2.30887,10.9965
1928.99,0.0782547,0.00026364,13766,4.0411,2.29756,10.9233
1938.32,0.0775026,0.000261106,13767,4.0657,2.28633,10.8507
1947.61,0.0767652,0.000258622,13768,4.08979,2.27516,10.7786
1956.85,0.0760421,0.000256185,13769,4.11338,2.26405,10.7072
1966.04,0.0753328,0.000253796,13770,4.13648,2.25302,10.6363
1975.18,0.074637,0.000251452,13771,4.1591,2.24205,10.5661
1984.28,0.0739544,0.000249152,13772,4.18126,2.23115,10.4964
1993.33,0.0732845,0.000246895,13773,4.20296,2.22031,10.4272
2002.33,0.0726271,0.00024468,13774,4.22421,2.20954,10.3586
2011.28,0.0719819,0.000242507,13775,4.24503,2.19883,10.2905
2020.19,0.0713485,0.000240373,13776,4.26542,2.18818,10.223
2029.05,0.0707266,0.000238278,13777,4.28539,2.1776,10.156
2037.87,0.070116,0.00023622,13778,4.30496,2.16707,10.0895
2046.64,0.0695164,0.0002342,13779,4.32413,2.15661,10.0235
2055.36,0.0689274,0.000232216,13780,4.34291,2.14621,9.95797
2064.04,0.0683489,0.000230267,13781,4.3613,2.13586,9.89297
2072.68,0.0677805,0.000228352,13782,4.37932,2.12557,9.82844
2081.27,0.0672221,0.000226471,13783,4.39698,2.11535,9.76439
2089.82,0.0666733,0.000224622,13784,4.41428,2.10517,9.70081
2098.32,0.066134,0.000222805,13785,4.43122,2.09506,9.63769
2106.78,0.065604,0.000221019,13786,4.44783,2.085,9.57502
2115.2,0.0650829,0.000219264,13787,4.46409,2.07499,9.5128
2123.57,0.0645707,0.000217538,13788,4.48003,2.06504,9.45103
2131.9,0.0640671,0.000215842,13789,4.49565,2.05514,9.38969
2140.19,0.0635718,0.000214173,13790,4.51095,2.0453,9.32877
2148.43,0.0630848,0.000212532,13791,4.52594,2.03551,9.26828
2156.64,0.0626058,0.000210918,13792,4.54062,2.02577,9.20821
2164.8,0.0621346,0.000209331,13793,4.55501,2.01608,9.14854
2172.92,0.0616711,0.000207769,13794,4.56911,2.00644,9.08928
2181,0.061215,0.000206233,13795,4.58292,1.99685,9.03042
2189.04,0.0607663,0.000204721,13796,4.59645,1.98731,8.97196
2197.03,0.0603248,0.000203234,13797,4.6097,1.97781,8.91388
2204.99,0.0598902,0.00020177,13798,4.62269,1.96837,8.85618
2212.9,0.0594625,0.000200329,13799,4.63541,1.95898,8.79886
2220.78,0.0590416,0.000198911,13800,4.64787,1.94963,8.74191
2228.61,0.0586272,0.000197515,13801,4.66007,1.94032,8.68532
2236.41,0.0582191,0.00019614,13802,4.67203,1.93107,8.6291
2244.17,0.0578174,0.000194787,13803,4.68374,1.92186,8.57324
2251.88,0.0574219,0.000193454,13804,4.69521,1.91269,8.51772
2259.56,0.0570323,0.000192142,13805,4.70644,1.90357,8.46256
2267.2,0.0566487,0.000190849,13806,4.71744,1.89449,8.40773
2274.8,0.0562708,0.000189576,13807,4.72821,1.88546,8.35325
2282.36,0.0558986,0.000188322,13808,4.73876,1.87646,8.29909
2289.88,0.055532,0.000187087,13809,4.74908,1.86751,8.24527
2297.36,0.0551708,0.00018587,13810,4.75919,1.85861,8.19177
2304.81,0.0548148,0.000184671,13811,4.76909,1.84974,8.13859
2312.22,0.0544641,0.000183489,13812,4.77878,1.84092,8.08573
2319.59,0.0541186,0.000182325,13813,4.78827,1.83213,8.03318
2326.92,0.053778,0.000181178,13814,4.79755,1.82339,7.98093
2334.22,0.0534423,0.000180047,13815,4.80663,1.81468,7.92899
2341.48,0.0531115,0.000178932,13816,4.81552,1.80601,7.87735
2348.7,0.0527854,0.000177834,13817,4.82422,1.79739,7.82601
2355.89,0.0524639,0.00017675,13818,4.83273,1.7888,7.77496
2363.03,0.0521469,0.000175683,13819,4.84106,1.78025,7.72419
2370.15,0.0518344,0.00017463,13820,4.8492,1.77173,7.67372
2377.22,0.0515263,0.000173592,13821,4.85717,1.76326,7.62352
2384.26,0.0512224,0.000172568,13822,4.86496,1.75481,7.5736
2391.27,0.0509228,0.000171559,13823,4.87257,1.74641,7.52396
2398.24,0.0506273,0.000170563,13824,4.88001,1.73804,7.47458
2405.17,0.0503358,0.000169581,13825,4.88729,1.72971,7.42548
2412.07,0.0500483,0.000168613,13826,4.8944,1.72141,7.37664
2418.93,0.0497648,0.000167657,13827,4.90135,1.71315,7.32806
2425.76,0.0494851,0.000166715,13828,4.90814,1.70492,7.27974
2432.55,0.0492091,0.000165785,13829,4.91478,1.69672,7.23167
2439.31,0.0489368,0.000164868,13830,4.92125,1.68856,7.18386
2446.03,0.0486682,0.000163963,13831,4.92758,1.68043,7.13629
2452.72,0.0484031,0.00016307,13832,4.93375,1.67234,7.08897
2459.37,0.0481415,0.000162188,13833,4.93978,1.66427,7.04189
2465.99,0.0478834,0.000161319,13834,4.94566,1.65624,6.99506
2472.58,0.0476286,0.000160461,13835,4.9514,1.64824,6.94846
2479.13,0.0473772,0.000159613,13836,4.957,1.64028,6.90209
2485.65,0.047129,0.000158777,13837,4.96245,1.63234,6.85596
2492.14,0.0468841,0.000157952,13838,4.96777,1.62443,6.81005
2498.59,0.0466423,0.000157138,13839,4.97296,1.61656,6.76437
2505.01,0.0464036,0.000156333,13840,4.97801,1.60871,6.71892
2511.39,0.0461679,0.000155539,13841,4.98293,1.60089,6.67368
2517.74,0.0459352,0.000154756,13842,4.98772,1.59311,6.62867
2524.06,0.0457055,0.000153982,13843,4.99239,1.58535,6.58387
2530.35,0.0454787,0.000153218,13844,4.99693,1.57762,6.53928
2536.6,0.0452547,0.000152463,13845,5.00134,1.56992,6.4949
2542.82,0.0450336,0.000151718,13846,5.00564,1.56225,6.45074
2549.01,0.0448152,0.000150982,13847,5.00981,1.55461,6.40677
2555.17,0.0445995,0.000150255,13848,5.01386,1.54699,6.36302
2561.29,0.0443864,0.000149538,13849,5.0178,1.5394,6.31946
2567.39,0.044176,0.000148829,13850,5.02162,1.53184,6.27611
2573.45,0.0439682,0.000148129,13851,5.02533,1.52431,6.23295
2579.47,0.0437629,0.000147437,13852,5.02892,1.5168,6.18998
2585.47,0.0435602,0.000146754,13853,5.03241,1.50931,6.14721
2591.44,0.0433598,0.000146079,13854,5.03578,1.50186,6.10463
2597.37,0.0431619,0.000145412,13855,5.03905,1.49443,6.06224
2603.27,0.0429664,0.000144754,13856,5.04221,1.48702,6.02003
2609.14,0.0427733,0.000144103,13857,5.04527,1.47964,5.97801
2614.99,0.0425824,0.00014346,13858,5.04822,1.47229,5.93618
2620.79,0.0423938,0.000142825,13859,5.05107,1.46496,5.89452
2626.57,0.0422075,0.000142197,13860,5.05382,1.45765,5.85304
2632.32,0.0420234,0.000141576,13861,5.05647,1.45037,5.81174
2638.04,0.0418414,0.000140963,13862,5.05902,1.44312,5.77061
2643.73,0.0416616,0.000140358,13863,5.06147,1.43588,5.72965
2649.38,0.0414839,0.000139759,13864,5.06383,1.42867,5.68887
2655.01,0.0413083,0.000139167,13865,5.06609,1.42148,5.64825
2660.6,0.0411347,0.000138583,13866,5.06826,1.41432,5.6078
2666.17,0.0409631,0.000138005,13867,5.07034,1.40718,5.56752
2671.71,0.0407936,0.000137433,13868,5.07232,1.40006,5.5274
2677.21,0.0406259,0.000136869,13869,5.07422,1.39296,5.48745
2682.69,0.0404603,0.00013631,13870,5.07602,1.38589,5.44765
2688.13,0.0402965,0.000135759,13871,5.07774,1.37884,5.40801
2693.55,0.0401346,0.000135213,13872,5.07937,1.37181,5.36853
2698.94,0.0399745,0.000134674,13873,5.08092,1.3648,5.32921
2704.3,0.0398163,0.000134141,13874,5.08238,1.35781,5.29004
2709.62,0.0396598,0.000133614,13875,5.08376,1.35084,5.25102
2714.92,0.0395051,0.000133093,13876,5.08505,1.3439,5.21215
2720.19,0.0393522,0.000132577,13877,5.08626,1.33697,5.17343
2725.43,0.039201,0.000132068,13878,5.08739,1.33007,5.13486
2730.65,0.0390515,0.000131564,13879,5.08844,1.32318,5.09643
2735.83,0.0389037,0.000131066,13880,5.08941,1.31632,5.05815
2740.98,0.0387575,0.000130574,13881,5.0903,1.30947,5.02002
2746.11,0.0386129,0.000130087,13882,5.09112,1.30265,4.98202
2751.21,0.03847,0.000129605,13883,5.09186,1.29584,4.94416
2756.28,0.0383286,0.000129129,13884,5.09252,1.28905,4.90645
2761.32,0.0381888,0.000128658,13885,5.09311,1.28229,4.86887
2766.33,0.0380506,0.000128192,13886,5.09362,1.27554,4.83142
2771.31,0.0379138,0.000127731,13887,5.09406,1.26881,4.79411
2776.27,0.0377786,0.000127276,13888,5.09443,1.26209,4.75694
2781.2,0.0376448,0.000126825,13889,5.09472,1.2554,4.71989
2786.1,0.0375125,0.00012638,13890,5.09495,1.24872,4.68298
2790.97,0.0373817,0.000125939,13891,5.0951,1.24207,4.6462
2795.81,0.0372523,0.000125503,13892,5.09519,1.23543,4.60954
2800.63,0.0371243,0.000125071,13893,5.0952,1.22881,4.57301
2805.42,0.0369976,0.000124645,13894,5.09515,1.2222,4.53661
2810.18,0.0368724,0.000124223,13895,5.09503,1.21561,4.50033
2814.91,0.0367485,0.000123805,13896,5.09484,1.20904,4.46417
2819.62,0.0366259,0.000123393,13897,5.09459,1.20249,4.42814
2824.3,0.0365047,0.000122984,13898,5.09427,1.19595,4.39223
2828.95,0.0363847,0.00012258,13899,5.09389,1.18943,4.35643
2833.57,0.0362661,0.00012218,13900,5.09344,1.18293,4.32076
2838.17,0.0361487,0.000121785,13901,5.09293,1.17644,4.2852
2842.74,0.0360326,0.000121394,13902,5.09236,1.16997,4.24976
2847.28,0.0359177,0.000121006,13903,5.09172,1.16351,4.21443
2851.8,0.035804,0.000120624,13904,5.09102,1.15707,4.17922
2856.29,0.0356916,0.000120245,13905,5.09027,1.15065,4.14412
2860.75,0.0355803,0.00011987,13906,5.08945,1.14424,4.10913
2865.18,0.0354702,0.000119499,13907,5.08857,1.13785,4.07425
2869.59,0.0353613,0.000119132,13908,5.08763,1.13147,4.03948
2873.97,0.0352536,0.000118769,13909,5.08663,1.12511,4.00482
2878.33,0.0351469,0.00011841,13910,5.08557,1.11876,3.97027
2882.66,0.0350414,0.000118054,13911,5.08446,1.11243,3.93582
2886.96,0.0349371,0.000117703,13912,5.08329,1.10611,3.90148
2891.24,0.0348338,0.000117355,13913,5.08206,1.0998,3.86724
2895.49,0.0347316,0.000117011,13914,5.08078,1.09351,3.83311
2899.71,0.0346305,0.00011667,13915,5.07943,1.08724,3.79908
2903.91,0.0345304,0.000116333,13916,5.07804,1.08098,3.76515
2908.08,0.0344314,0.000115999,13917,5.07659,1.07473,3.73132
2912.23,0.0343334,0.000115669,13918,5.07508,1.0685,3.69759
2916.35,0.0342365,0.000115343,13919,5.07352,1.06228,3.66396
2920.44,0.0341406,0.000115019,13920,5.07191,1.05607,3.63043
2924.51,0.0340457,0.0001147,13921,5.07024,1.04988,3.59699
2928.56,0.0339517,0.000114383,13922,5.06853,1.0437,3.56365
2932.57,0.0338588,0.00011407,13923,5.06676,1.03753,3.53041
2936.56,0.0337668,0.00011376,13924,5.06493,1.03137,3.49726
2940.53,0.0336758,0.000113453,13925,5.06306,1.02523,3.4642
2944.47,0.0335857,0.00011315,13926,5.06113,1.0191,3.43123
2948.39,0.0334966,0.00011285,13927,5.05916,1.01299,3.39836
2952.27,0.0334084,0.000112553,13928,5.05713,1.00689,3.36558
2956.14,0.0333211,0.000112259,13929,5.05506,1.0008,3.33288
2959.98,0.0332347,0.000111968,13930,5.05293,0.994717,3.30028
2963.79,0.0331492,0.00011168,13931,5.05076,0.98865,3.26776
2967.58,0.0330647,0.000111395,13932,5.04854,0.982596,3.23533
2971.34,0.032981,0.000111113,13933,5.04626,0.976553,3.20299
2975.08,0.0328981,0.000110834,13934,5.04395,0.970522,3.17073
2978.79,0.0328162,0.000110557,13935,5.04158,0.964503,3.13856
2982.48,0.0327351,0.000110284,13936,5.03916,0.958495,3.10647
2986.15,0.0326548,0.000110014,13937,5.0367,0.952499,3.07446
2989.78,0.0325754,0.000109746,13938,5.0342,0.946514,3.04254
2993.4,0.0324968,0.000109481,13939,5.03164,0.940541,3.0107
2996.99,0.032419,0.000109219,13940,5.02904,0.934578,2.97894
3000.55,0.032342,0.00010896,13941,5.0264,0.928626,2.94726
3004.09,0.0322658,0.000108703,13942,5.02371,0.922686,2.91566
3007.61,0.0321905,0.000108449,13943,5.02097,0.916756,2.88414
3011.1,0.0321159,0.000108198,13944,5.01819,0.910836,2.8527
3014.56,0.0320421,0.00010795,13945,5.01536,0.904928,2.82133
3018,0.031969,0.000107704,13946,5.0125,0.899029,2.79004
3021.42,0.0318968,0.00010746,13947,5.00958,0.893141,2.75883
3024.81,0.0318253,0.000107219,13948,5.00662,0.887263,2.72769
3028.18,0.0317545,0.000106981,13949,5.00362,0.881396,2.69663
3031.52,0.0316845,0.000106745,13950,5.00058,0.875538,2.66564
3034.84,0.0316152,0.000106511,13951,4.9975,0.86969,2.63472
3038.14,0.0315467,0.000106281,13952,4.99437,0.863852,2.60388
3041.41,0.0314788,0.000106052,13953,4.9912,0.858024,2.57311
3044.66,0.0314117,0.000105826,13954,4.98798,0.852205,2.54241
3047.88,0.0313453,0.000105602,13955,4.98473,0.846396,2.51178
3051.08,0.0312796,0.000105381,13956,4.98143,0.840597,2.48122
3054.25,0.0312146,0.000105162,13957,4.97809,0.834806,2.45073
3057.41,0.0311503,0.000104945,13958,4.97472,0.829025,2.42031
3060.53,0.0310867,0.000104731,13959,4.9713,0.823253,2.38995
3063.64,0.0310237,0.000104519,13960,4.96784,0.81749,2.35967
3066.72,0.0309615,0.000104309,13961,4.96434,0.811736,2.32945
3069.77,0.0308999,0.000104101,13962,4.9608,0.805991,2.29929
3072.8,0.0308389,0.000103896,13963,4.95721,0.800254,2.2692
3075.81,0.0307786,0.000103693,13964,4.95359,0.794526,2.23918
3078.8,0.030719,0.000103492,13965,4.94993,0.788807,2.20922
3081.76,0.03066,0.000103293,13966,4.94623,0.783096,2.17933
3084.7,0.0306016,0.000103097,13967,4.9425,0.777394,2.14949
3087.61,0.0305439,0.000102902,13968,4.93872,0.7717,2.11972
3090.5,0.0304867,0.00010271,13969,4.9349,0.766014,2.09002
3093.37,0.0304303,0.000102519,13970,4.93105,0.760336,2.06037
3096.21,0.0303744,0.000102331,13971,4.92715,0.754666,2.03078
3099.03,0.0303191,0.000102145,13972,4.92322,0.749004,2.00126
3101.83,0.0302645,0.000101961,13973,4.91925,0.74335,1.97179
3104.6,0.0302104,0.000101779,13974,4.91525,0.737704,1.94239
3107.35,0.030157,0.000101599,13975,4.9112,0.732065,1.91304
3110.08,0.0301041,0.000101421,13976,4.90712,0.726434,1.88375
3112.78,0.0300518,0.000101244,13977,4.903,0.720811,1.85452
3115.46,0.0300001,0.00010107,13978,4.89884,0.715195,1.82534
3118.12,0.029949,0.000100898,13979,4.89465,0.709586,1.79622
3120.76,0.0298985,0.000100728,13980,4.89042,0.703984,1.76716
3123.37,0.0298485,0.000100559,13981,4.88615,0.69839,1.73815
3125.96,0.0297991,0.000100393,13982,4.88184,0.692803,1.7092
3128.52,0.0297502,0.000100228,13983,4.8775,0.687223,1.6803
3131.06,0.0297019,0.000100066,13984,4.87312,0.681649,1.65146
3133.58,0.0296542,9.99049e-05,13985,4.86871,0.676083,1.62267
3136.08,0.029607,9.97459e-05,13986,4.86426,0.670523,1.59393
3138.55,0.0295604,9.95887e-05,13987,4.85978,0.66497,1.56525
3141,0.0295143,9.94334e-05,13988,4.85525,0.659423,1.53661
3143.43,0.0294687,9.92798e-05,13989,4.8507,0.653883,1.50803
3145.84,0.0294236,9.91281e-05,13990,4.8461,0.64835,1.4795
3148.22,0.0293791,9.89781e-05,13991,4.84148,0.642823,1.45102
3150.58,0.0293351,9.88299e-05,13992,4.83681,0.637302,1.42259
3152.92,0.0292917,9.86835e-05,13993,4.83211,0.631787,1.3942
3155.23,0.0292487,9.85387e-05,13994,4.82738,0.626279,1.36587
3157.52,0.0292063,9.83958e-05,13995,4.82261,0.620776,1.33759
3159.79,0.0291643,9.82545e-05,13996,4.81781,0.61528,1.30935
3162.04,0.0291229,9.8115e-05,13997,4.81297,0.609789,1.28116
3164.26,0.029082,9.79771e-05,13998,4.8081,0.604304,1.25302
3166.46,0.0290416,9.78409e-05,13999,4.80319,0.598825,1.22493
3168.64,0.0290017,9.77064e-05,14000,4.79825,0.593352,1.19688
3170.8,0.0289622,9.75736e-05,14001,4.79327,0.587884,1.16888
3172.93,0.0289233,9.74424e-05,14002,4.78826,0.582422,1.14092
3175.04,0.0288848,9.73128e-05,14003,4.78322,0.576965,1.11301
3177.13,0.0288469,9.71849e-05,14004,4.77814,0.571514,1.08514
3179.2,0.0288094,9.70586e-05,14005,4.77303,0.566068,1.05731
3181.24,0.0287724,9.69339e-05,14006,4.76788,0.560627,1.02953
3183.26,0.0287358,9.68108e-05,14007,4.7627,0.555191,1.0018
3185.26,0.0286998,9.66893e-05,14008,4.75749,0.549761,0.974101
